"","gender","province","education","age","vote","age_factor","vote_liberal","vote_conservative","vote_ndp"
"18827","Female","Ontario","Bachelor's Degree",69,"Green Party","61-80",0,0,0
"18828","Female","Ontario","Bachelor's Degree",32,"Liberal Party","21-40",1,0,0
"18829","Female","Alberta","College",37,"NDP","21-40",0,0,1
"18830","Male","Ontario","Bachelor's Degree",24,"NDP","21-40",0,0,1
"18831","Female","British Columbia","Bachelor's Degree",61,"NDP","61-80",0,0,1
"18832","Female","Quebec","Bachelor's Degree",48,"Bloc Quebecois","41-60",0,0,0
"18833","Female","Ontario","College",25,"NDP","21-40",0,0,1
"18834","Female","Ontario","Bachelor's Degree",23,"NDP","21-40",0,0,1
"18835","Male","Manitoba","Bachelor's Degree",27,"Other Party","21-40",0,0,0
"18836","Female","Quebec","Bachelor's Degree",68,"Liberal Party","61-80",1,0,0
"18837","Female","British Columbia","Highschool",56,"Green Party","41-60",0,0,0
"18838","Female","Ontario","Bachelor's Degree",25,"NDP","21-40",0,0,1
"18839","Male","Quebec","Above Bachelor's",60,"Liberal Party","41-60",1,0,0
"18840","Female","Ontario","Above Bachelor's",64,"Liberal Party","61-80",1,0,0
"18841","Female","Manitoba","College",57,"NDP","41-60",0,0,1
"18842","Female","British Columbia","College",58,"Conservative Party","41-60",0,1,0
"18843","Female","Ontario","Bachelor's Degree",62,"Conservative Party","61-80",0,1,0
"18844","Female","Alberta","Highschool",39,"Conservative Party","21-40",0,1,0
"18845","Female","British Columbia","Highschool",49,"Green Party","41-60",0,0,0
"18846","Female","Alberta","Bachelor's Degree",50,"Other Party","41-60",0,0,0
"18847","Male","Ontario","Highschool",56,"Conservative Party","41-60",0,1,0
"18848","Female","Saskatchewan","Bachelor's Degree",34,"NDP","21-40",0,0,1
"18849","Male","Ontario","Above Bachelor's",29,"Liberal Party","21-40",1,0,0
"18850","Male","British Columbia","Bachelor's Degree",69,"Other Party","61-80",0,0,0
"18851","Male","Ontario","Bachelor's Degree",45,"NDP","41-60",0,0,1
"18852","Female","Ontario","Bachelor's Degree",35,"NDP","21-40",0,0,1
"18853","Female","Ontario","Bachelor's Degree",22,"NDP","21-40",0,0,1
"18854","Male","Ontario","College",42,"NDP","41-60",0,0,1
"18855","Female","Ontario","Bachelor's Degree",69,"NDP","61-80",0,0,1
"18856","Female","Quebec","Highschool",41,"Green Party","41-60",0,0,0
"18857","Female","British Columbia","Highschool",31,"Other Party","21-40",0,0,0
"18858","Female","Ontario","College",46,"NDP","41-60",0,0,1
"18859","Male","Ontario","Highschool",53,"Liberal Party","41-60",1,0,0
"18860","Female","Ontario","Bachelor's Degree",45,"Other Party","41-60",0,0,0
"18861","Female","Ontario","Bachelor's Degree",24,"NDP","21-40",0,0,1
"18862","Female","Quebec","Bachelor's Degree",29,"Liberal Party","21-40",1,0,0
"18863","Female","Alberta","Bachelor's Degree",19,"Green Party","0-20",0,0,0
"18864","Male","Quebec","Bachelor's Degree",56,"Green Party","41-60",0,0,0
"18865","Male","Alberta","College",61,"Conservative Party","61-80",0,1,0
"18866","Female","Ontario","Above Bachelor's",31,"NDP","21-40",0,0,1
"18867","Female","Saskatchewan","Bachelor's Degree",41,"NDP","41-60",0,0,1
"18868","Female","Quebec","College",27,"NDP","21-40",0,0,1
"18869","Female","Ontario","Bachelor's Degree",42,"Liberal Party","41-60",1,0,0
"18870","Male","Ontario","Above Bachelor's",54,"Liberal Party","41-60",1,0,0
"18871","Female","Ontario","Bachelor's Degree",52,"NDP","41-60",0,0,1
"18872","Male","British Columbia","Bachelor's Degree",21,"NDP","21-40",0,0,1
"18873","Female","Saskatchewan","Bachelor's Degree",61,"Liberal Party","61-80",1,0,0
"18874","Female","Manitoba","Highschool",37,"Conservative Party","21-40",0,1,0
"18875","Male","Ontario","Highschool",29,"Liberal Party","21-40",1,0,0
"18876","Male","Ontario","Highschool",73,"NDP","61-80",0,0,1
"18877","Male","British Columbia","Highschool",71,"Conservative Party","61-80",0,1,0
"18878","Male","Ontario","Bachelor's Degree",27,"Liberal Party","21-40",1,0,0
"18879","Female","Quebec","Highschool",56,"Other Party","41-60",0,0,0
"18880","Male","British Columbia","Highschool",20,"Other Party","0-20",0,0,0
"18881","Male","Ontario","Highschool",34,"NDP","21-40",0,0,1
"18882","Female","Saskatchewan","Bachelor's Degree",60,"Liberal Party","41-60",1,0,0
"18883","Female","Ontario","Highschool",44,"NDP","41-60",0,0,1
"18884","Female","British Columbia","Highschool",45,"Green Party","41-60",0,0,0
"18885","Male","Quebec","College",42,"Other Party","41-60",0,0,0
"18886","Male","Quebec","Highschool",60,"NDP","41-60",0,0,1
"18887","Male","Quebec","Bachelor's Degree",47,"Other Party","41-60",0,0,0
"18888","Female","Alberta","Highschool",69,"Conservative Party","61-80",0,1,0
"18889","Male","Quebec","Highschool",25,"Conservative Party","21-40",0,1,0
"18890","Female","Saskatchewan","College",71,"Conservative Party","61-80",0,1,0
"18891","Male","Quebec","Highschool",19,"Conservative Party","0-20",0,1,0
"18892","Female","Ontario","College",56,"Conservative Party","41-60",0,1,0
"18893","Male","British Columbia","Above Bachelor's",58,"Conservative Party","41-60",0,1,0
"18894","Female","Quebec","Highschool",42,"Bloc Quebecois","41-60",0,0,0
"18895","Female","Quebec","Above Bachelor's",67,"Conservative Party","61-80",0,1,0
"18896","Female","Ontario","Above Bachelor's",58,"Conservative Party","41-60",0,1,0
"18897","Male","British Columbia","Bachelor's Degree",49,"Conservative Party","41-60",0,1,0
"18898","Female","Quebec","Bachelor's Degree",35,"Green Party","21-40",0,0,0
"18899","Male","Ontario","Bachelor's Degree",61,"Liberal Party","61-80",1,0,0
"18900","Male","Manitoba","Highschool",71,"Conservative Party","61-80",0,1,0
"18901","Female","Quebec","Highschool",77,"Other Party","61-80",0,0,0
"18902","Female","Alberta","Highschool",31,"Conservative Party","21-40",0,1,0
"18903","Female","Quebec","College",54,"Other Party","41-60",0,0,0
"18904","Male","Ontario","College",47,"Conservative Party","41-60",0,1,0
"18905","Female","Quebec","Highschool",22,"Conservative Party","21-40",0,1,0
"18906","Female","Ontario","Bachelor's Degree",30,"Liberal Party","21-40",1,0,0
"18907","Female","Manitoba","College",55,"Other Party","41-60",0,0,0
"18908","Female","Ontario","Above Bachelor's",49,"Other Party","41-60",0,0,0
"18909","Male","Ontario","College",39,"Conservative Party","21-40",0,1,0
"18910","Male","Ontario","Above Bachelor's",35,"Conservative Party","21-40",0,1,0
"18911","Female","Ontario","College",53,"Other Party","41-60",0,0,0
"18912","Male","Ontario","Bachelor's Degree",52,"Conservative Party","41-60",0,1,0
"18913","Male","Ontario","Bachelor's Degree",45,"Other Party","41-60",0,0,0
"18914","Male","Ontario","Bachelor's Degree",71,"Conservative Party","61-80",0,1,0
"18915","Male","Ontario","Above Bachelor's",37,"Other Party","21-40",0,0,0
"18916","Female","Ontario","Highschool",30,"Liberal Party","21-40",1,0,0
"18917","Male","Quebec","Bachelor's Degree",39,"Liberal Party","21-40",1,0,0
"18918","Female","Ontario","Highschool",32,"Liberal Party","21-40",1,0,0
"18919","Female","Quebec","Bachelor's Degree",54,"Other Party","41-60",0,0,0
"18920","Male","Quebec","College",42,"Other Party","41-60",0,0,0
"18921","Female","Ontario","Bachelor's Degree",35,"Other Party","21-40",0,0,0
"18922","Female","Quebec","Highschool",72,"Other Party","61-80",0,0,0
"18923","Male","Manitoba","Above Bachelor's",28,"Liberal Party","21-40",1,0,0
"18924","Female","Ontario","Bachelor's Degree",61,"Liberal Party","61-80",1,0,0
"18925","Female","Alberta","Highschool",32,"Conservative Party","21-40",0,1,0
"18926","Male","Ontario","Highschool",66,"Conservative Party","61-80",0,1,0
"18927","Female","Quebec","Bachelor's Degree",67,"Liberal Party","61-80",1,0,0
"18928","Female","Saskatchewan","Bachelor's Degree",42,"Conservative Party","41-60",0,1,0
"18929","Male","Manitoba","Bachelor's Degree",65,"NDP","61-80",0,0,1
"18930","Male","Ontario","Bachelor's Degree",64,"Other Party","61-80",0,0,0
"18931","Male","Quebec","Bachelor's Degree",46,"Conservative Party","41-60",0,1,0
"18932","Male","Saskatchewan","College",75,"Other Party","61-80",0,0,0
"18933","Female","Manitoba","College",54,"Other Party","41-60",0,0,0
"18934","Female","Alberta","College",34,"Other Party","21-40",0,0,0
"18935","Male","Quebec","Bachelor's Degree",69,"Bloc Quebecois","61-80",0,0,0
"18936","Male","Ontario","Highschool",67,"Green Party","61-80",0,0,0
"18937","Female","Alberta","Highschool",31,"NDP","21-40",0,0,1
"18938","Female","Alberta","Bachelor's Degree",37,"Liberal Party","21-40",1,0,0
"18939","Female","Alberta","Bachelor's Degree",23,"NDP","21-40",0,0,1
"18940","Female","Quebec","Bachelor's Degree",34,"Green Party","21-40",0,0,0
"18941","Female","Quebec","College",26,"Green Party","21-40",0,0,0
"18942","Female","Quebec","College",50,"Liberal Party","41-60",1,0,0
"18943","Male","Alberta","Bachelor's Degree",58,"Conservative Party","41-60",0,1,0
"18944","Female","Alberta","Bachelor's Degree",62,"Liberal Party","61-80",1,0,0
"18945","Female","British Columbia","Bachelor's Degree",49,"Liberal Party","41-60",1,0,0
"18946","Female","Alberta","Bachelor's Degree",65,"Liberal Party","61-80",1,0,0
"18947","Male","Ontario","Bachelor's Degree",49,"Other Party","41-60",0,0,0
"18948","Female","Quebec","Highschool",56,"Other Party","41-60",0,0,0
"18949","Male","Alberta","Bachelor's Degree",41,"Conservative Party","41-60",0,1,0
"18950","Female","Ontario","College",26,"NDP","21-40",0,0,1
"18951","Female","Ontario","Highschool",36,"Liberal Party","21-40",1,0,0
"18952","Male","Quebec","Less than highschool",38,"Liberal Party","21-40",1,0,0
"18953","Female","Ontario","Bachelor's Degree",24,"Liberal Party","21-40",1,0,0
"18954","Female","Alberta","Highschool",29,"Other Party","21-40",0,0,0
"18955","Female","Quebec","College",67,"Bloc Quebecois","61-80",0,0,0
"18956","Female","Ontario","Highschool",60,"Conservative Party","41-60",0,1,0
"18957","Female","Ontario","Highschool",20,"Liberal Party","0-20",1,0,0
"18958","Female","Quebec","Highschool",77,"Liberal Party","61-80",1,0,0
"18959","Female","Ontario","Above Bachelor's",22,"Green Party","21-40",0,0,0
"18960","Male","Manitoba","Above Bachelor's",60,"Liberal Party","41-60",1,0,0
"18961","Female","Ontario","Bachelor's Degree",47,"Other Party","41-60",0,0,0
"18962","Female","Quebec","Highschool",57,"Bloc Quebecois","41-60",0,0,0
"18963","Female","Ontario","Bachelor's Degree",21,"Green Party","21-40",0,0,0
"18964","Female","Alberta","Bachelor's Degree",50,"Other Party","41-60",0,0,0
"18965","Female","Ontario","Bachelor's Degree",21,"Conservative Party","21-40",0,1,0
"18966","Male","Ontario","Highschool",72,"Conservative Party","61-80",0,1,0
"18967","Female","Quebec","Above Bachelor's",83,"NDP","81+",0,0,1
"18968","Female","British Columbia","College",48,"NDP","41-60",0,0,1
"18969","Female","Ontario","College",74,"Liberal Party","61-80",1,0,0
"18970","Male","Quebec","Highschool",66,"Green Party","61-80",0,0,0
"18971","Male","Ontario","College",49,"Liberal Party","41-60",1,0,0
"18972","Female","Quebec","Bachelor's Degree",30,"Liberal Party","21-40",1,0,0
"18973","Male","Ontario","Bachelor's Degree",61,"Liberal Party","61-80",1,0,0
"18974","Male","Quebec","Highschool",73,"Other Party","61-80",0,0,0
"18975","Female","Quebec","Highschool",50,"Liberal Party","41-60",1,0,0
"18976","Male","Alberta","Highschool",53,"Conservative Party","41-60",0,1,0
"18977","Female","Ontario","College",36,"Liberal Party","21-40",1,0,0
"18978","Female","Ontario","Bachelor's Degree",61,"Green Party","61-80",0,0,0
"18979","Female","Quebec","Less than highschool",43,"Conservative Party","41-60",0,1,0
"18980","Female","British Columbia","College",26,"Green Party","21-40",0,0,0
"18981","Female","Alberta","College",31,"Conservative Party","21-40",0,1,0
"18982","Male","Ontario","Above Bachelor's",34,"Conservative Party","21-40",0,1,0
"18983","Female","Quebec","Bachelor's Degree",49,"Liberal Party","41-60",1,0,0
"18984","Female","British Columbia","Bachelor's Degree",42,"Green Party","41-60",0,0,0
"18985","Male","Manitoba","Highschool",44,"Green Party","41-60",0,0,0
"18986","Female","Ontario","Bachelor's Degree",65,"Liberal Party","61-80",1,0,0
"18987","Female","British Columbia","College",69,"Conservative Party","61-80",0,1,0
"18988","Male","Ontario","Highschool",44,"Conservative Party","41-60",0,1,0
"18989","Female","British Columbia","Bachelor's Degree",71,"Conservative Party","61-80",0,1,0
"18990","Male","Manitoba","Bachelor's Degree",69,"NDP","61-80",0,0,1
"18991","Male","Ontario","College",31,"Conservative Party","21-40",0,1,0
"18992","Male","Ontario","Highschool",34,"Conservative Party","21-40",0,1,0
"18993","Male","Quebec","Bachelor's Degree",36,"Liberal Party","21-40",1,0,0
"18994","Female","Ontario","College",35,"Liberal Party","21-40",1,0,0
"18995","Female","Quebec","College",74,"Liberal Party","61-80",1,0,0
"18996","Female","Quebec","Above Bachelor's",24,"Liberal Party","21-40",1,0,0
"18997","Female","Ontario","Bachelor's Degree",49,"NDP","41-60",0,0,1
"18998","Female","Ontario","Above Bachelor's",56,"NDP","41-60",0,0,1
"18999","Female","Ontario","Less than highschool",36,"NDP","21-40",0,0,1
"19000","Female","Alberta","Bachelor's Degree",37,"Conservative Party","21-40",0,1,0
"19001","Male","Ontario","Bachelor's Degree",63,"Liberal Party","61-80",1,0,0
"19002","Female","Ontario","Bachelor's Degree",32,"Liberal Party","21-40",1,0,0
"19003","Male","Ontario","Above Bachelor's",59,"Liberal Party","41-60",1,0,0
"19004","Male","Quebec","Above Bachelor's",41,"Other Party","41-60",0,0,0
"19005","Female","Manitoba","Bachelor's Degree",48,"Other Party","41-60",0,0,0
"19006","Female","Ontario","College",28,"NDP","21-40",0,0,1
"19007","Male","Ontario","Highschool",63,"Other Party","61-80",0,0,0
"19008","Female","British Columbia","Less than highschool",25,"Green Party","21-40",0,0,0
"19009","Female","Alberta","Above Bachelor's",44,"Liberal Party","41-60",1,0,0
"19010","Female","Ontario","Above Bachelor's",69,"Liberal Party","61-80",1,0,0
"19011","Female","Ontario","Bachelor's Degree",54,"Liberal Party","41-60",1,0,0
"19012","Male","Quebec","Above Bachelor's",76,"Other Party","61-80",0,0,0
"19013","Female","Alberta","College",73,"Liberal Party","61-80",1,0,0
"19014","Female","Alberta","College",47,"Other Party","41-60",0,0,0
"19015","Female","Alberta","Bachelor's Degree",26,"Other Party","21-40",0,0,0
"19016","Female","Ontario","Bachelor's Degree",43,"Liberal Party","41-60",1,0,0
"19017","Male","Ontario","Bachelor's Degree",45,"Conservative Party","41-60",0,1,0
"19018","Male","British Columbia","Above Bachelor's",75,"Other Party","61-80",0,0,0
"19019","Male","Quebec","Above Bachelor's",45,"NDP","41-60",0,0,1
"19020","Male","Saskatchewan","College",79,"Conservative Party","61-80",0,1,0
"19021","Female","Manitoba","Above Bachelor's",55,"Liberal Party","41-60",1,0,0
"19022","Male","Alberta","Bachelor's Degree",50,"Conservative Party","41-60",0,1,0
"19023","Male","Quebec","Bachelor's Degree",42,"NDP","41-60",0,0,1
"19024","Male","Quebec","Less than highschool",41,"NDP","41-60",0,0,1
"19025","Male","Alberta","Bachelor's Degree",34,"Liberal Party","21-40",1,0,0
"19026","Male","Ontario","Above Bachelor's",60,"Liberal Party","41-60",1,0,0
"19027","Male","British Columbia","College",54,"Conservative Party","41-60",0,1,0
"19028","Female","Ontario","Above Bachelor's",38,"NDP","21-40",0,0,1
"19029","Male","Quebec","Highschool",73,"Other Party","61-80",0,0,0
"19030","Male","Alberta","Above Bachelor's",88,"Conservative Party","81+",0,1,0
"19031","Male","Ontario","Above Bachelor's",35,"NDP","21-40",0,0,1
"19032","Female","Ontario","Bachelor's Degree",53,"Liberal Party","41-60",1,0,0
"19033","Female","British Columbia","Highschool",49,"Liberal Party","41-60",1,0,0
"19034","Female","Quebec","College",63,"Other Party","61-80",0,0,0
"19035","Female","Ontario","College",46,"NDP","41-60",0,0,1
"19036","Female","Alberta","Bachelor's Degree",42,"Green Party","41-60",0,0,0
"19037","Male","British Columbia","Less than highschool",21,"Other Party","21-40",0,0,0
"19038","Female","Quebec","College",65,"Bloc Quebecois","61-80",0,0,0
"19039","Female","British Columbia","Above Bachelor's",24,"NDP","21-40",0,0,1
"19040","Female","Ontario","Highschool",26,"Conservative Party","21-40",0,1,0
"19041","Female","Alberta","Above Bachelor's",44,"NDP","41-60",0,0,1
"19042","Female","Alberta","Highschool",21,"Liberal Party","21-40",1,0,0
"19043","Male","Ontario","Bachelor's Degree",49,"Conservative Party","41-60",0,1,0
"19044","Female","Manitoba","Bachelor's Degree",25,"Green Party","21-40",0,0,0
"19045","Male","British Columbia","Bachelor's Degree",19,"NDP","0-20",0,0,1
"19046","Female","Alberta","Less than highschool",35,"Conservative Party","21-40",0,1,0
"19047","Male","Alberta","Bachelor's Degree",68,"Conservative Party","61-80",0,1,0
"19048","Female","Quebec","Highschool",19,"Liberal Party","0-20",1,0,0
"19049","Female","Ontario","Highschool",67,"Liberal Party","61-80",1,0,0
"19050","Male","Ontario","Highschool",47,"Liberal Party","41-60",1,0,0
"19051","Male","Ontario","Above Bachelor's",54,"Conservative Party","41-60",0,1,0
"19052","Female","Ontario","Bachelor's Degree",28,"Liberal Party","21-40",1,0,0
"19053","Female","Alberta","Highschool",34,"Liberal Party","21-40",1,0,0
"19054","Female","Ontario","Bachelor's Degree",30,"Liberal Party","21-40",1,0,0
"19055","Female","Quebec","College",32,"Liberal Party","21-40",1,0,0
"19056","Female","Alberta","Highschool",53,"Other Party","41-60",0,0,0
